vehicles
vehicle_idx, capacity, cost_per_unit_distance
1,160,18
2,160,18
3,160,18
4,160,18
5,160,18
depot
node_idx,x,y
0,25.049446486001663,121.51552910838933
home delivery customers
node_idx,x,y,service_time,demand
1,25.05308295,121.5139372,10,4
2,25.060632800000008,121.5319857,10,3
3,25.025827406829055,121.49815692551707,10,1
4,25.03211731957042,121.53107981151243,10,1
5,25.061335072196737,121.53857065052892,10,5
6,25.072747459995995,121.51147516002708,10,4
7,25.080649899999997,121.51975254999998,10,4
8,25.040524242090136,121.53201083630556,10,2
9,25.021566565150447,121.5177476270986,10,3
10,25.08924515,121.50798625,10,3
11,25.0859273,121.5161067,10,3
12,25.023201582389873,121.52662259140473,10,4
13,25.01835538332201,121.5514865489918,10,2
14,25.064159861087266,121.53221562545328,10,2
15,25.023553058485806,121.48151986653258,10,5
16,25.06749845,121.53063860000002,10,4
17,25.081728499999997,121.51018579999997,10,2
18,25.04974689443972,121.52054994382964,10,2
19,25.03256754033632,121.53823671726722,10,5
20,25.064762074182507,121.49787576958896,10,2
21,25.064520637791247,121.52936462469728,10,2
22,25.028747000000003,121.52997495000001,10,3
23,25.056623219650863,121.51489577013645,10,1
24,25.05722327161172,121.5121157810101,10,1
25,25.044375600000006,121.53497804999998,10,5
26,25.04336475,121.50705025,10,2
27,25.02677512892696,121.49562599560771,10,3
28,25.02401217329122,121.52875623076487,10,3
29,25.0907922,121.50388195000001,10,5
30,25.08667124999999,121.50525225,10,4
31,25.03434676970986,121.53099044643065,10,1
32,25.053468723812433,121.53498548139959,10,4
33,25.06381247220866,121.49600774516988,10,1
34,25.0460919959216,121.5593013545486,10,1
35,25.052091741452596,121.48840612507506,10,1
36,25.037276725850887,121.5003172751248,10,1
37,25.04900377532003,121.55463399042831,10,4
38,25.018995616970702,121.4964851494021,10,5
39,25.0412601,121.50735004999999,10,2
40,25.052665844285695,121.54337972467529,10,4
self pickup customers
node_idx,x,y,service_time,demand,locker_idxs
41,25.126945383787298,121.46707284825037,10,4,222
42,25.031435040821158,121.52072658330411,10,2,218-223
43,25.05911677541384,121.53388048494381,10,1,225-221-209
44,24.956893637702,121.53781332073498,10,3,205
45,25.091807256637452,121.50653633085835,10,1,220-213
46,25.026059544637395,121.49658085925611,10,5,208-216-218
47,25.17237545,121.44618235000002,10,2,204
48,25.053949199999998,121.61584384999999,10,3,202
49,25.129053783359424,121.50811447674643,10,1,227-207
50,25.021306734358365,121.49544953192174,10,2,208-216-218
51,25.126230900000007,121.50231209999998,10,2,227-207
52,25.042093777710342,121.5739340470837,10,4,206-203
53,25.080224311948424,121.55728858633353,10,4,219-225
54,24.96805286728433,121.54131387887547,10,1,205-226
55,25.17714138702511,121.44891857632172,10,1,204
56,24.959424727253083,121.4182010993446,10,4,201
57,25.10393268642631,121.52806271093209,10,4,213-207
58,25.0497903,121.51898670000001,10,2,221-209
59,25.043369007004728,121.55050467522034,10,3,210-214
60,25.03442619014828,121.52419000401889,10,4,218-211
61,25.06833432361928,121.58640699464154,10,4,212-224-206
62,25.046134449007255,121.57756488649937,10,1,206-224-203
63,25.034816800535747,121.53008498624942,10,3,211-218-209
64,25.041627816466825,121.62245120221449,10,3,202
65,24.98911291879006,121.54122943225775,10,4,226-217
66,25.002129269381363,121.54167474102219,10,3,217-226
67,25.04278691429197,121.57740158039421,10,1,206-203-224
68,25.02867314228864,121.56393503127453,10,2,203-210-214
69,25.125356684769113,121.50995220100884,10,2,207-227
70,25.040529499999998,121.52676625000001,10,4,209-211-223
71,25.064541848347677,121.52830892239166,10,4,221-225
72,25.0619582,121.53420775,10,2,225-221-209
73,25.11077860048512,121.52702985417177,10,4,213-207
74,25.113431038406567,121.52986708132853,10,3,213-207-215
75,24.97037115,121.5391466,10,2,205-226
76,25.165023350000002,121.45253925,10,4,204
77,25.061742526978225,121.52859972411873,10,2,221-225
78,25.062807909599236,121.54320487152833,10,5,225-219-221
79,25.073250609617027,121.57905701829642,10,3,212-224
80,25.04125125,121.56877355,10,3,203-206
81,25.056597952386138,121.51510632081477,10,3,221-223
82,25.0287470923467,121.53258013491738,10,1,211-218-210
83,25.041461264240663,121.53141624671414,10,2,211-209-221
84,25.092471555849603,121.50864317810358,10,5,220-213
85,25.03991050032373,121.5792233503833,10,2,206-203
86,24.973013883343786,121.53995329537223,10,1,205-226
87,25.125021912182543,121.46998708028713,10,3,222
88,25.023696616378963,121.5708541995179,10,2,203-210
89,24.992706689558133,121.53966744774618,10,4,226-217
90,25.020499931061114,121.49856974567628,10,5,208-216-218
91,25.018208206881706,121.50056376950073,10,4,208-218-216
92,25.043692800000002,121.54783594999999,10,1,210-211
93,25.061095573554212,121.53085296939452,10,4,225-221-209
94,24.99343019690549,121.54185415666495,10,3,226-217
95,25.001732698961657,121.54645289194853,10,3,217-226
96,24.964101649985235,121.432155089179,10,2,201
97,25.005937677918187,121.55676189096016,10,5,217-226
98,24.951728699756575,121.41061198864604,10,3,201
99,25.126794056743815,121.50867374493505,10,5,207-227
100,25.12453387461752,121.46717811782764,10,2,222
101,25.08960116558899,121.50990007907339,10,3,220-213
102,25.036913980676452,121.54764988115959,10,2,210-211-214
103,25.024498047726162,121.52786372296688,10,1,218-211-208
104,25.026356914512288,121.49962697856671,10,4,208-216-218
105,25.045264672288102,121.62136631450095,10,3,202
106,25.04855635494389,121.57693487510647,10,1,206-224
107,25.120610549999995,121.52247114999999,10,1,207-213
108,25.00730635,121.56295895,10,2,217-226-203
109,25.135828907109882,121.50306160462989,10,2,227-207
110,25.028127558196235,121.5691330387645,10,2,203-210
111,25.034847633266395,121.53653064469731,10,3,211-210
112,24.96093772777515,121.42062160985327,10,3,201
113,25.026595143606194,121.5647699528499,10,1,203-210
114,25.068116378926057,121.52939401288783,10,3,225-221-209
115,24.999082047148043,121.57387753279316,10,3,217
116,25.120728869553634,121.55097886999475,10,3,215-213
117,25.062194520877608,121.58183874693674,10,1,212-224-206
118,25.0445459,121.58416455000001,10,2,206-224
119,25.024744291319823,121.52491208860027,10,2,218-211-208
120,25.042739356028004,121.50781659349573,10,3,223-216
flexible customers
node_idx,x,y,service_time,demand,locker_idxs
121,25.12281355,121.4638135,10,4,222
122,25.04555667541247,121.50839114834116,10,3,223-216-221
123,25.11146025,121.53999034999998,10,3,213-215
124,25.035540564651278,121.55410552047579,10,5,210-203
125,25.1196388,121.53557245,10,5,213-215-207
126,25.065478154080633,121.56509769884488,10,5,212-224
127,25.028268684220777,121.50655245638883,10,1,218-208
128,25.05932803088867,121.54322513659287,10,1,225-214
129,25.145630300000004,121.49880119999999,10,4,227-207
130,25.045625025104115,121.55050250332026,10,2,210-214
131,25.044494426741288,121.5350300948047,10,5,211-209-221
132,25.06494190998482,121.53183797490232,10,2,225-221
133,25.038712462187252,121.54686607696188,10,5,210-211
134,25.114929578370496,121.54009611337113,10,5,215-213
135,25.079401783979474,121.5475919865423,10,5,219-225
136,25.08620641194062,121.56229977144064,10,4,219
137,25.057758571488367,121.53136617462415,10,4,221-225
138,24.961192094477095,121.41444602873379,10,3,201
139,25.057251668588613,121.58375474097629,10,5,224-212-206
140,25.031797450000003,121.52719545,10,3,211-218-209
141,25.121265138015573,121.5108845246706,10,4,207-227
142,25.0342631836389,121.49846694386186,10,4,216-208-218
143,25.044096099999997,121.50611325,10,4,223-216
144,25.082263590127603,121.50827243797528,10,1,220
145,25.062736520581314,121.55640284656884,10,3,214-225-224
146,25.023633299999997,121.5482054,10,5,210-211
147,25.042656870370777,121.55373569626582,10,2,210-214-211
148,25.05070182144828,121.57578680805881,10,1,206-224-212
149,25.12348575481324,121.52896407122996,10,2,207-213-215
150,25.022158925311967,121.56855206945859,10,5,203-210-217
151,25.17835234851029,121.4542636851826,10,1,204
152,25.050770827784326,121.52373532826496,10,4,209-221
153,25.02549845334268,121.50157643110205,10,1,208-216
