vehicles
vehicle_idx, capacity, cost_per_unit_distance
1,160,18
2,160,18
3,160,18
4,160,18
depot
node_idx,x,y
0,25.049446486001663,121.51552910838933
home delivery customers
node_idx,x,y,service_time,demand
1,25.08325058268826,121.52124470542971,10,5
2,25.028719157718026,121.52811321034055,10,4
3,25.070072854509935,121.49410250469165,10,1
4,25.091327970488766,121.50763988524561,10,3
5,25.02518675,121.48331135,10,2
6,25.09118563600036,121.50442760824099,10,4
7,25.066713739121184,121.49927956093669,10,4
8,25.010175484205142,121.53201164847219,10,5
9,25.084413624875733,121.50899866127226,10,2
10,25.057768628592935,121.530532225376,10,1
11,25.018530111335384,121.49619909724619,10,2
12,25.051532508349815,121.5273454928328,10,2
13,25.024180666101145,121.50156534432168,10,4
14,25.063629424380267,121.53091025291633,10,4
15,25.06126473565262,121.55645582692111,10,1
16,25.039187010262268,121.53442427400495,10,3
17,25.03126851526298,121.47107248289339,10,4
18,25.029235503977365,121.53170989712238,10,5
19,25.06780511479909,121.53024662992142,10,2
20,25.030501390318808,121.54436851844959,10,5
21,25.057868300000003,121.4909289,10,1
22,25.03446971128715,121.52488172305439,10,5
23,25.049683450000003,121.53262455000001,10,4
24,25.024511626600336,121.54144711989353,10,1
25,25.08738330226979,121.50578825286956,10,5
26,25.06093486193482,121.53501477505502,10,2
27,25.08719217389722,121.50963224779127,10,2
28,25.047389855908122,121.55451481851384,10,2
29,25.02178541802865,121.51719789396246,10,4
30,25.026091370352702,121.49898454920256,10,3
self pickup customers
node_idx,x,y,service_time,demand,locker_idxs
31,24.997815999999997,121.55231400000001,10,4,162-159
32,25.05045185539741,121.51646597219225,10,5,166-167
33,24.960355008945594,121.41488113570192,10,5,151
34,25.0602356,121.56286134999996,10,4,172-160-156
35,25.018289691017095,121.53195202171315,10,5,159-167
36,25.062050807486635,121.52179828061409,10,4,157-161
37,25.0269551,121.53177975,10,3,159-167-166
38,25.056992250000004,121.60625395,10,2,165-152-156
39,25.042025059299327,121.57468837517636,10,5,156-153-172
40,24.960008708828738,121.53856438037405,10,4,155
41,25.0612812,121.53189194999999,10,5,161-169
42,25.122143215104494,121.46304293797618,10,2,164
43,25.08576596116163,121.58288125935879,10,3,158-171
44,25.042770150000003,121.58705989999999,10,2,156-153-172
45,25.064498763475864,121.5287420050095,10,4,161-157-169
46,25.137034999999997,121.49373614999999,10,4,170
47,25.104164038175668,121.52719226957961,10,2,163
48,25.058331620196984,121.51433149805759,10,5,157-166-161
49,25.027009116581407,121.56554931460747,10,3,153-160
50,25.055134887811377,121.51393009069658,10,4,157-166-167
51,25.049005967707032,121.55696064931655,10,1,160-172
52,25.124893589910748,121.47085361895235,10,3,164
53,25.066225354707438,121.53001771057133,10,2,161-157-169
54,25.05317667487413,121.53372731406469,10,3,169-161-157
55,24.97171640359117,121.54171851527734,10,2,155-162
56,25.0973125612017,121.52136059970715,10,5,163
57,25.09316791100392,121.52088722517101,10,5,163
58,25.045407976112262,121.61679693997846,10,4,152-165
59,25.121108274155606,121.509917895468,10,3,170-163
60,25.048883886098295,121.54288238224095,10,4,160-169-167
61,25.044578532774263,121.52001619408867,10,3,167-166
62,25.00206005,121.5275989,10,3,162-159
63,25.048645099999998,121.56588149999999,10,3,172-156-160
64,25.043955149999995,121.57056439999998,10,2,156-172
65,25.05505163002871,121.60112482012812,10,5,165-152-156
66,25.07658857797945,121.58290242059,10,4,158-171-156
67,25.17687214871019,121.44803469914221,10,1,154
68,24.964101649985235,121.432155089179,10,2,151
69,25.069355742674347,121.61073802390526,10,1,165-152
70,25.0345504,121.51563454999999,10,1,167-166
71,25.081752216146164,121.56866678451851,10,5,171-158
72,25.06799670294767,121.6092518749535,10,2,165-152
73,25.045625495847766,121.55064957159125,10,4,160-172-169
74,25.125875057037135,121.5098652740098,10,1,170-163
75,25.06319302131414,121.53208222389421,10,4,161-169-157
76,25.022433623576667,121.52850895454036,10,4,159-167
77,25.04418694982179,121.50757841697546,10,2,166-167-157
78,25.13442804962565,121.54702323078347,10,1,168
79,25.046842618828617,121.53894185185558,10,1,169-160-167
80,25.051144843273015,121.52294553959169,10,1,167-169
81,25.057224549999997,121.58476554999997,10,5,156-172
82,25.07019592721493,121.59092622439123,10,5,158-165-171
83,25.085319619548123,121.57892874233809,10,5,158-171
84,24.969707599032503,121.53912666751818,10,2,155-162
85,25.057368403981023,121.53102342120158,10,1,169-161
86,25.021371884127277,121.56992096119919,10,1,153
87,25.02053142803116,121.53165056760004,10,4,159-167
88,25.155899027518345,121.46007030289518,10,5,154
89,25.060200881818023,121.60013003767122,10,1,165-152-156
90,25.120884465933646,121.51203652660615,10,3,170-163
91,25.088075749999998,121.5594492,10,3,171-158
92,25.08620641194062,121.56229977144064,10,2,171-158
93,25.13638585,121.54798435,10,4,168
94,25.023617412476998,121.56914680218809,10,5,153-160
