Gurobi 12.0.1:   lim:time = 14400
  mip:bestbound = 1
Set parameter LogToConsole to value 1
  tech:outlev = 1
Set parameter InfUnbdInfo to value 1
Gurobi Optimizer version 12.0.1 build v12.0.1rc0 (win64 - Windows 11.0 (26100.2))

CPU model: Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz, instruction set [SSE2|AVX|AVX2]
Thread count: 8 physical cores, 16 logical processors, using up to 16 threads

Non-default parameters:
TimeLimit  14400
InfUnbdInfo  1

Optimize a model with 3805 rows, 28470 columns and 144135 nonzeros
Model fingerprint: 0x9579ecd7
Model has 2 quadratic objective terms
Model has 11 quadratic constraints
Variable types: 106 continuous, 28364 integer (0 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+05]
  QMatrix range    [1e+00, 1e+00]
  QLMatrix range   [1e+00, 7e+01]
  Objective range  [1e+00, 1e+02]
  QObjective range [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+02]
  RHS range        [1e+00, 1e+05]
  QRHS range       [1e+02, 1e+02]
Presolve removed 103 rows and 85 columns
Presolve time: 0.17s
Presolved: 21043 rows, 45712 columns, 225571 nonzeros
Variable types: 1049 continuous, 44663 integer (38213 binary)
Deterministic concurrent LP optimizer: primal and dual simplex
Showing primal log only...

Concurrent spin time: 0.00s

Solved with dual simplex

Use crossover to convert LP symmetric solution to basic solution...

Root relaxation: objective 2.347085e+02, 961 iterations, 0.23 seconds (0.15 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0  234.70848    0  121          -  234.70848      -     -    1s
     0     0  310.82783    0  145          -  310.82783      -     -    4s
     0     0  313.28698    0  119          -  313.28698      -     -    4s
     0     0  315.21810    0  128          -  315.21810      -     -    5s
     0     0  315.68000    0  115          -  315.68000      -     -    5s
     0     0  315.98500    0  110          -  315.98500      -     -    5s
     0     0  316.11000    0  124          -  316.11000      -     -    6s
     0     0  316.11000    0  107          -  316.11000      -     -    7s
     0     0  316.11000    0  122          -  316.11000      -     -    8s
     0     0  316.11000    0  112          -  316.11000      -     -    8s
     0     0  316.11000    0   94          -  316.11000      -     -   10s
     0     0  316.11000    0   92          -  316.11000      -     -   11s
     0     0  316.11000    0  100          -  316.11000      -     -   12s
     0     0  316.11000    0  104          -  316.11000      -     -   13s
     0     0  316.11000    0   97          -  316.11000      -     -   14s
     0     0  316.11000    0   97          -  316.11000      -     -   15s
     0     2  316.13000    0   97          -  316.13000      -     -   19s
    23    51  316.13000    5  103          -  316.13000      -   137   20s
   452   461  316.13000   31  101          -  316.13000      -  56.8   25s
   958   872  316.13824   50  111          -  316.13000      -  53.9   30s
  1465  1384  316.20157   83  110          -  316.13000      -  53.2   35s
  1849  1811  316.20796   98  100          -  316.13000      -  56.3   40s
  2570  2520  316.26546  278  101          -  316.13000      -  49.2   45s
  3248  3142  470.44588  419  114          -  316.13000      -  48.4   50s
  3578  3463  492.96786  454  121          -  316.13000      -  50.8   55s
  4028  3703  525.67730  489  119          -  316.13000      -  50.2   61s
  4087  3719  338.43624  173 10505          -  316.13000      -  51.1   73s
  4089  3720  318.27000  108  120          -  316.13000      -  51.1   77s
  4092  3722  363.84500   51  114          -  316.13000      -  51.0   81s
  4095  3724  576.97691  198  111          -  316.13000      -  51.0   86s
  4096  3725  342.43500  302  116          -  316.13000      -  51.0   91s
  4098  3726  316.13266   14  116          -  316.13000      -  50.9   97s
  4100  3728  460.81639  258  119          -  316.13000      -  50.9  100s
  4102  3729  470.46610  419  116          -  316.13000      -  50.9  105s
  4105  3731  734.47463  439  142          -  316.13000      -  50.9  110s
  4108  3733  393.02262   37  114          -  316.13000      -  50.8  116s
  4110  3734  733.13634  417  100          -  316.13000      -  50.8  121s
  4111  3738  316.13000   14  114          -  316.13000      -  58.9  139s
  4113  3741  316.13000   15  134          -  316.13000      -  59.0  140s
  4151  3776  322.70449   19  116          -  316.13000      -  59.4  146s
  4193  3798  318.78577   21  120          -  316.13000      -  60.2  152s
  4210  3807  317.31874   22  111          -  316.13000      -  60.5  158s
  4230  3822  317.93118   23  115          -  316.13000      -  61.3  161s
  4255  3837  318.53970   25  105          -  316.13000      -  61.7  165s
  4279  3854  327.55563   26  122          -  316.13000      -  62.1  170s
  4337  3883  322.07276   29  113          -  316.13000      -  62.7  175s
  4396  3918  322.22126   32  108          -  316.13000      -  63.3  180s
  4499  3975  322.77653   38  106          -  316.13000      -  64.2  187s
  4561  4043  322.78329   41  104          -  316.13000      -  64.6  192s
  4630  4090  322.79245   44  106          -  316.13000      -  65.1  197s
  4748  4145  322.81033   51  107          -  316.13000      -  65.5  202s
  4786  4185  322.81065   52  110          -  316.13000      -  65.8  205s
  4868  4226  322.82631   59  118          -  316.13000      -  66.2  210s
  5018  4306 infeasible   65               -  316.13000      -  67.7  216s
  5086  4305  410.77584   68  103          -  316.13000      -  68.2  220s
  5187  4410  322.84085   72  121          -  316.13000      -  69.1  227s
  5273  4404  322.84499   76  119          -  316.13000      -  69.7  230s
  5399  4518  322.85181   82  109          -  316.13000      -  71.0  238s
  5483  4522  322.85809   85  105          -  316.13000      -  71.7  241s
  5615  4648  449.67303   90  106          -  316.13000      -  72.9  246s
  5720  4639  322.86838   94  117          -  316.13000      -  73.6  250s
  5877  4720  485.33713  100  101          -  316.13000      -  74.7  258s
  5925  4800  485.33713  102   98          -  316.13000      -  75.2  262s
  6070  4884  317.18017   40  113          -  316.13000      -  75.7  266s
  6274  5005  317.84535   51  124          -  316.13000      -  76.7  275s
